0.25332,0.19099,0.50504,NaN,NaN,NaN,0.20367,0.16557,0.54805
0.15859,0.088113,0.47614,0.022629,0.043544,0.05639,0.19778,0.11987,0.54755
0.08142,0.088123,0.46847,0.028373,0.010762,0.014448,0.15707,0.10719,0.5473
0.07671,0.090488,0.46517,0.0013381,0.0026899,0.0036694,0.13083,0.10365,0.54722
0.12261,0.090007,0.46328,0.004188,0.00067816,0.00092602,0.16021,0.1027,0.54719
0.1467,0.08904,0.46219,0.001195,0.00017277,0.00023271,0.16537,0.10245,0.54719
