0.17194,0.138,1.2982,0.055331,0.04158,0.13574,0.079823,0.024107,0.26797
0.07849,0.12751,1.2838,0.013615,0.022643,0.037339,0.027414,0.029438,0.29846
0.029308,0.11033,1.2518,0.0032334,0.0065925,0.0093859,0.025291,0.026984,0.29828
0.011734,0.10804,1.2368,0.00091378,0.001857,0.0023573,0.024667,0.026174,0.29824
0.0060245,0.10806,1.2296,0.00023754,0.00052412,0.00059104,0.024506,0.025934,0.29823
0.016382,0.10821,1.2262,0.00025474,0.00013833,0.000148,0.024593,0.025863,0.29823
