0.43443,0.44026,1.711,0.072014,0.076739,0.13781,0.04454,0.018925,0.34476
0.38453,0.40978,1.7565,0.032072,0.035257,0.049484,0.05401,0.033191,0.37366
0.011098,0.030739,1.8223,5.7093e-05,0.00066644,0.0093784,0.013687,0.0081332,0.33951
0.004075,0.030548,1.8342,4.9677e-06,0.00017022,0.0023567,0.013587,0.008092,0.3395
0.0014751,0.030443,1.8402,3.7718e-07,4.3191e-05,0.000591,0.013562,0.008081,0.3395
0.00052859,0.030271,1.8432,2.6125e-08,1.093e-05,0.000148,0.013555,0.008078,0.3395
