0.11242,0.010295,0.020129,0.10962,0.018582,0.018524,1.952,0.38854,0.34126
0.046433,0.00071678,0.018941,0.051223,0.0069709,0.01734,1.936,0.095684,0.33757
0.017881,5.7732e-05,0.018635,0.031041,0.0019056,0.017011,1.936,0.024016,0.33663
0.006603,4.6397e-06,0.018557,0.025535,0.00049027,0.016927,1.9392,0.0060381,0.33639
0.0023863,3.4476e-07,0.018538,0.024065,0.00012388,0.016905,1.9418,0.0015157,0.33633
0.00085306,2.382e-08,0.018533,0.023568,3.1109e-05,0.0169,1.9433,0.00037987,0.33631
0.00030327,1.5709e-09,0.018532,0.023359,7.7929e-06,0.016899,1.9442,9.5095e-05,0.33631
